,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,index,directory1,directory2,name,lowlevel_barkbands_flatness_db_mean,lowlevel_barkbands_flatness_db_median,lowlevel_spectral_complexity_mean,lowlevel_spectral_complexity_median,lowlevel_spectral_decrease_mean,lowlevel_spectral_decrease_median,lowlevel_spectral_energy_mean,lowlevel_spectral_energy_median,lowlevel_spectral_energyband_middle_high_median,lowlevel_spectral_entropy_mean,lowlevel_spectral_entropy_median,lowlevel_spectral_flux_mean,lowlevel_spectral_flux_median,lowlevel_spectral_rms_mean,lowlevel_spectral_rms_median,lowlevel_spectral_rolloff_mean,lowlevel_spectral_rolloff_var,lowlevel_spectral_skewness_min,lowlevel_spectral_spread_median,tonal_hpcp_crest_median,lowlevel_silence_rate_30dB_min,rhythm_danceability,tonal_tuning_frequency,lowlevel_barkbands_crest_mean,lowlevel_barkbands_crest_median,lowlevel_barkbands_crest_min,lowlevel_barkbands_flatness_db_mean,lowlevel_barkbands_flatness_db_median,lowlevel_barkbands_spread_mean,lowlevel_dissonance_mean,lowlevel_dissonance_median,lowlevel_erbbands_crest_mean,lowlevel_erbbands_crest_median,lowlevel_erbbands_flatness_db_mean,lowlevel_erbbands_flatness_db_median,lowlevel_erbbands_skewness_mean,lowlevel_erbbands_skewness_median,lowlevel_melbands_flatness_db_mean,lowlevel_melbands_flatness_db_median,lowlevel_melbands_skewness_mean,lowlevel_melbands_skewness_median,lowlevel_melbands_spread_mean,lowlevel_melbands_spread_median,lowlevel_melbands_spread_var,lowlevel_silence_rate_60dB_mean,lowlevel_silence_rate_60dB_var,lowlevel_spectral_centroid_mean,lowlevel_spectral_centroid_median
431,2315,2315,2315,2610.0,Rise Against,The Unraveling,16-Rise Against-Track16,0.137427583337,0.0916876867414,30.273344039899996,34.0,-7.83243692126e-09,-4.9738648755199996e-09,0.031786620616900005,0.0214491523802,0.00548307783902,7.5705394744899985,7.89821910858,0.100050054491,0.0827700793743,0.00490058353171,0.00457449490204,2209.85180664,2284357.25,0.0209816619754,3772963.5,10.6143074036,0.0,1.19565451145,434.193115234,10.0362873077,8.40254402161,2.10305523872,0.137427583337,0.0916876867414,31.9115905762,0.474055141211,0.486803472042,8.09686088562,5.8544178009,0.169647723436,0.136361628771,-0.288866579533,-0.483102619648,0.189294040203,0.147078752518,2.86697006226,2.34317398071,34.6562423706,33.5050506592,451.43853759800004,0.119978286326,0.1055803895,2147.4934082,2253.58789062
432,2316,2316,2316,2611.0,Rise Against,The Unraveling,15-Rise Against-Track15,0.111299872398,0.0988647788763,30.2915859222,32.0,-7.88947307484e-09,-5.29016830342e-09,0.031948953867,0.0224397741258,0.0054935188964,7.787241935730001,7.85522317886,0.0994066372514,0.0842539444566,0.00504209985957,0.00467893807217,1973.09130859,1449191.25,0.17037655413199998,3816138.0,10.921041488599998,0.0,1.0993437767,434.193115234,8.98532104492,8.11939811707,2.20909404755,0.111299872398,0.0988647788763,31.8398933411,0.4817905128,0.486635506153,7.043497085569999,6.03412246704,0.145259007812,0.137628823519,-0.309672832489,-0.370505809784,0.17341406643399998,0.157414585352,2.64972639084,2.29418897629,32.5554618835,31.911420822100002,295.341949463,0.0465071387589,0.0443442687392,2000.12133789,2088.57177734
433,2318,2318,2318,2613.0,Rise Against,The Unraveling,07-Rise Against-Track07,0.0997990146279,0.08906754106280003,32.447883606,34.0,-8.133820728059999e-09,-5.8168629912799995e-09,0.0330482162535,0.0243776403368,0.006848336197439999,7.87290668488,7.892371654510001,0.110761873424,0.0983546227217,0.005249229725450001,0.00487678823993,2244.78369141,3659018.75,-0.160403713584,3872845.75,10.909227371199998,0.0,1.15921866894,434.193115234,9.19046974182,8.29103755951,2.15160179138,0.0997990146279,0.08906754106280003,32.076972961399996,0.483586698771,0.486773610115,7.115745544430001,5.967159271240001,0.138717532158,0.133831173182,-0.323882907629,-0.378503233194,0.157426804304,0.144369646907,2.4463217258500003,2.12489199638,35.0219268799,34.1313438416,330.068145752,0.0540702901781,0.0511455647647,2119.05395508,2143.16088867
434,2320,2320,2320,2615.0,Rise Against,The Unraveling,02-Rise Against-Track02,0.102456584573,0.0931455418468,31.846897125199998,32.0,-8.155342179350001e-09,-6.06181504992e-09,0.0331943817437,0.0253453403711,0.00596938142553,7.8107419014,7.853221893310001,0.105014257133,0.0883129388094,0.005370747298,0.00497264135629,1976.76147461,1669525.625,0.0624581426382,3870666.5,11.180508613599999,0.0,1.30298435688,434.193115234,9.01121234894,8.501474380489999,2.03695559502,0.102456584573,0.0931455418468,31.4549026489,0.4806684851650001,0.484831541777,7.651160717010001,6.187628746030001,0.140710234642,0.139702856541,-0.278792977333,-0.365535736084,0.164238989353,0.152464777231,2.51399064064,2.20984005928,32.9765281677,32.1984405518,278.723968506,0.00980265717953,0.00970679800957,1992.7878418,2022.81677246
435,2322,2322,2322,2617.0,Rise Against,The Unraveling,11-Rise Against-Track11,0.104571901262,0.0947765558958,28.7887268066,30.0,-7.36542071778e-09,-5.29633048529e-09,0.0299414433539,0.0222876872867,0.0052035911940000006,7.76910018921,7.826567173,0.0997813045979,0.08478908240800001,0.00494844932109,0.0046630552969900005,2082.08007812,1891789.375,-0.00530603015795,3887784.75,11.901161193800002,0.0,1.15492093563,434.193115234,8.92321300507,8.19755363464,2.15319919586,0.104571901262,0.0947765558958,31.0198459625,0.480342209339,0.48431122303,8.19514942169,6.6511015892,0.144024074078,0.135444790125,-0.246585801244,-0.309090673923,0.165859684348,0.155211135745,2.46257019043,2.08426690102,33.336128234899995,32.0875663757,292.32925415,0.0675867423415,0.0630236044526,2059.73925781,2073.84692383
436,2334,2334,2334,2642.0,Yeah Yeah Yeahs - Fever To Tell,0,Yeah Yeah Yeahs - 01 Rich,0.14519354701,0.132133260369,21.4022960663,22.0,-6.84268242068e-09,-5.71017677586e-09,0.0277777891606,0.0237263962626,0.00451335310936,7.5439400672899986,7.639467239380001,0.08913582563400001,0.083105660975,0.00481882644817,0.0048112059012100005,1641.79492188,2183195.75,-0.0630487427115,3801131.25,11.0467290878,0.0,1.22308301926,434.193115234,11.3123254776,10.4605817795,1.88860988617,0.14519354701,0.132133260369,25.806331634499998,0.4724366962910001,0.483143508434,10.7760095596,8.9178314209,0.17515878379299998,0.160817801952,-0.273062437773,-0.371678471565,0.209388852119,0.198428943753,2.90084695816,2.4581489563,28.693265914899996,24.2486286163,432.52633667,0.0653940439224,0.06111365184190001,1656.30944824,1630.78161621
437,2339,2339,2339,2647.0,Yeah Yeah Yeahs - Fever To Tell,0,Yeah Yeah Yeahs - 03 Man,0.0992002189159,0.0932017564774,28.093948364299997,32.0,-6.17193451902e-09,-5.28468513394e-09,0.0258764661849,0.0227940622717,0.00806301087141,7.765183448789999,7.786111831669999,0.100277066231,0.0976713895798,0.00458716787398,0.004715729970479999,2643.51245117,2541208.75,-0.0198276098818,3744621.0,10.4580402374,1.0,1.06067061424,440.763122559,8.594891548160001,7.59910583496,2.39583897591,0.0992002189159,0.0932017564774,32.7064437866,0.481430321932,0.487071275711,9.460673332210002,8.14686489105,0.15804293751700002,0.153492480516,-0.465899139643,-0.547706723213,0.144014626741,0.135521709919,1.73889183998,1.42540359497,44.264770507799994,41.785766601599995,515.071838379,0.103258572519,0.09259071201089998,2205.78808594,2232.54833984
438,2351,2351,2351,2659.0,Ten Masked Men,Return of the Ten Masked Men,06-Ten Masked Men - Play That Funky Music,0.136214181781,0.12562717497300002,34.0068969727,36.0,-7.11384906538e-09,-6.57520660141e-09,0.0309367384762,0.0298377070576,0.0084148561582,8.10255146027,8.092812538150001,0.114612899721,0.116248056293,0.00519082508981,0.005395364481959999,3738.16064453,12289863.0,-0.1006610021,5266825.5,7.10420799255,1.0,0.993366062641,434.193115234,8.304382324219999,7.16336297989,2.07748770714,0.136214181781,0.12562717497300002,41.240146636999995,0.490022093058,0.492305338383,6.874962806699999,6.28654527664,0.146824538708,0.141565695405,-0.489757210016,-0.48494848609,0.129883691669,0.122729457915,2.64813804626,1.9215675592400003,52.188976287799996,44.437770843500005,1006.18865967,0.0616785958409,0.0578695610166,2547.0390625,2270.87475586
439,2361,2361,2361,2669.0,Ten Masked Men,The Phanten Masked Men,10 - I Get Around,0.0820769742131,0.0670123398304,40.5887908936,42.0,-7.0572538923800004e-09,-6.008797015510001e-09,0.0299934837967,0.0260585732758,0.00982551649213,7.9248156547500015,7.98342084885,0.117398686707,0.108380325139,0.00526918517426,0.00504212221131,2683.8371582,1177787.875,-0.039667818695300006,4216181.0,7.15247869492,1.0,1.28630769253,441.272583008,6.849047660830001,5.85942649841,2.24385380745,0.0820769742131,0.0670123398304,36.856155395500004,0.489860653877,0.492026746273,6.22439956665,5.77716827393,0.135879889131,0.12896668910999998,-0.5493345260620001,-0.573296546936,0.13532112538799998,0.114859834313,1.94120085239,1.56216514111,46.219924926800005,46.9496917725,388.37936401400003,0.00276963179931,0.0027619197499,2172.05493164,2255.94726562
440,2365,2365,2365,2673.0,Ten Masked Men,The Phanten Masked Men,03 - Don't You Want Me,0.0888758674264,0.08443847298620001,38.706226348899996,39.0,-7.37660732497e-09,-6.52579634774e-09,0.0311206784099,0.0279172249138,0.00815180595964,7.96134281158,7.973561286930001,0.116454117,0.109289005399,0.00534018035978,0.00521884253249,2757.56469727,1521499.5,0.0637514069676,4318675.0,6.541441440580001,1.0,1.25226771832,440.763122559,7.466675758360001,6.91388320923,2.1590769290900003,0.0888758674264,0.08443847298620001,40.1217651367,0.491988807917,0.493434965611,6.3979907035800005,6.09810066223,0.136175110936,0.13428214192399998,-0.890183985233,-0.906337976456,0.140422150493,0.135460495949,2.28873467445,2.05914616585,45.223232269300006,42.0036010742,494.800750732,0.0183435250074,0.0180071685463,2198.93530273,2186.67773438
441,2373,2373,2373,2681.0,Kategorie C,0,01-kategorie_c-wir_sind_in_form-os,0.09697175771,0.0925768017769,36.006690979,39.0,-5.79455861072e-09,-4.57073090487e-09,0.025006076321,0.0204122178257,0.006327585317189999,7.96432685852,7.94832229614,0.0943224132061,0.0830892473459,0.00471268454567,0.004462550394239999,3569.74511719,3885505.0,-0.07715827226639999,3989756.0,10.2381334305,1.0,1.49172186852,453.67846679699994,8.154142379760001,6.94235706329,2.18724131584,0.09697175771,0.0925768017769,43.9948806763,0.487489134073,0.49122723937,7.48337936401,6.827415466310001,0.152785256505,0.151694625616,-0.7615898251530001,-0.850361406803,0.126609265804,0.119336932898,2.08447694778,1.70864009857,57.2290802002,53.9362831116,821.008056641,0.024400446564,0.0238048229367,2678.02783203,2771.16137695
442,2380,2380,2380,2688.0,Dear Reader,Replace Why With Funny,01-dear_reader-way_of_the_world,0.167164579034,0.16161532700099998,14.199922561600001,12.0,-7.74146524662e-09,-5.7253104479599986e-09,0.0307770185173,0.0227744039148,0.00164730462711,7.24482393265,7.266047954560001,0.0797398462892,0.0646380335093,0.004818751942369999,0.00471369596198,975.666625977,2091839.125,-0.36614471674,4337172.5,13.685727119400001,0.0,1.14717280865,441.52755737300004,11.9459466934,11.371994018599999,2.5017461776700003,0.167164579034,0.16161532700099998,15.9158468246,0.447616964579,0.4564614892010001,9.98151397705,8.78214931488,0.16175897419500002,0.157997831702,0.6547482013699999,0.544579148293,0.246267214417,0.241566181183,3.4393169879900003,2.97148895264,15.018037796,11.669446945199999,264.920593262,0.108990065753,0.0971204191446,930.668945312,825.152526855
443,2381,2381,2381,2689.0,Dear Reader,Replace Why With Funny,05-dear_reader-out_out_out,0.149711251259,0.137133389711,16.584934234600002,15.0,-5.5705546842e-09,-4.41784298033e-09,0.0227338559926,0.0184606071562,0.00285912188701,7.3784403801,7.49078464508,0.0750954449177,0.0679697841406,0.00422101700678,0.00424386002123,1820.23474121,4334950.0,-0.29550796747200003,3806244.0,12.4918842316,1.0,1.0263210535,441.52755737300004,10.5616884232,9.78996181488,2.65440654755,0.149711251259,0.137133389711,23.951671600300003,0.460070520639,0.469799935818,9.96016788483,8.823121070860003,0.1726436764,0.16732673347000002,0.124707445502,0.09473804384469996,0.213692158461,0.199278205633,2.78525352478,2.29626607895,27.4891033173,22.281068801900002,620.832336426,0.111440733075,0.09901403635739996,1559.07214355,1510.65612793
444,2382,2382,2382,2690.0,Dear Reader,Replace Why With Funny,06-dear_reader-release_me,0.231047302485,0.23159532249,7.13065910339,6.0,-4.2055021687299985e-09,-2.53333154454e-09,0.0168162845075,0.00993790570647,0.000427936989581,6.46025419235,6.40375089645,0.0425531081855,0.0297447163612,0.0035466572735500007,0.00311376270838,749.9183959960001,1294866.5,-0.40441095829,3487797.0,15.9561519623,0.0,1.0127199888200002,439.238189697,13.8343248367,13.382016181900001,3.59845280647,0.231047302485,0.23159532249,9.17429924011,0.419154345989,0.428453177214,14.070707321199999,13.4654302597,0.224160000682,0.222872123122,1.03826081753,1.01239097118,0.309327185154,0.310233235359,3.6025156974800003,3.28721737862,10.7129497528,7.532816410060001,240.48097229,0.157616406679,0.132772251964,721.5407104489999,588.266052246
445,2388,2388,2388,2696.0,Dear Reader,Replace Why With Funny,03-dear_reader-great_white_bear,0.208285287023,0.208175703883,11.029923439000001,8.0,-3.93175803026e-09,-1.94410021415e-09,0.015824418515,0.007718571927399998,0.000707412022166,6.675442695619999,6.669285297389997,0.043560821563,0.0279752891511,0.0033190860413,0.00274414173327,965.78717041,1483912.0,-0.452290862799,3414043.5,17.5947132111,0.0,1.06101500988,440.763122559,11.581913948099999,10.7220134735,3.24924945831,0.208285287023,0.208175703883,11.4820365906,0.414915472269,0.427199244499,13.393471717799999,11.8278284073,0.228577166796,0.226566180587,0.952928006649,0.824799180031,0.285987406969,0.286984413862,2.24033713341,1.82613158226,13.4291477203,11.0315914154,146.624160767,0.17696376144900006,0.14565208554300002,782.90246582,642.4758300780001
446,2396,2396,2396,2704.0,Turin Brakes,The Optimist,06 - State of Things,0.19037130475000005,0.174096137285,13.052495956400001,11.0,-8.24620105533e-09,-6.958632337019999e-09,0.0326601974666,0.027886653319,0.0008297891472469999,7.12991428375,7.28014278412,0.07204423844810001,0.0625006556511,0.00491842720658,0.0052159843035,804.728515625,2239891.25,-0.7158008813860001,5038739.0,12.958971977200001,0.0,1.05015671253,442.03793335,11.3173446655,10.6674623489,2.67416548729,0.19037130475000005,0.174096137285,15.5443840027,0.439548969269,0.4530350863930001,9.88129711151,8.65212345123,0.150386750698,0.14402911067,1.1206856966,0.912879168987,0.278043985367,0.263260781765,3.97654151917,3.62076640129,12.14706707,7.6401076316799985,306.61618042,0.180188313127,0.14772491157099998,883.304870605,717.1215820310001
447,2401,2401,2401,2709.0,Turin Brakes,Dark On Fire,10 - Bye Pod,0.19680160284,0.197494834661,10.335741043099999,9.0,-5.20812548643e-09,-4.18559320536e-09,0.0208639334887,0.0165391396731,0.000970733060967,6.930792331699999,6.87830972672,0.05580697953700002,0.0423390939832,0.004064924083649999,0.00401693256572,976.74407959,1736360.25,-0.00262847798876,3690761.0,15.1613054276,0.0,1.01418602467,439.49197387699996,11.8272094727,11.0180721283,3.69775271416,0.19680160284,0.197494834661,13.9391546249,0.423198252916,0.435692191124,12.0724382401,11.220041275,0.193983152509,0.195712015033,0.678550541401,0.660032868385,0.268739074469,0.267426043749,2.86130237579,2.59066820145,15.1047153473,10.1809072495,380.28585815400004,0.133109763265,0.115380324423,872.199401855,653.575195312
448,2402,2402,2402,2710.0,Turin Brakes,Dark On Fire,08 - For The Fire,0.14347480237500002,0.138402149081,17.3314838409,17.0,-5.3398832022799994e-09,-4.09875777763e-09,0.021940048784,0.0168979149312,0.00288149481639,7.40826034546,7.44171571732,0.0763097181916,0.0614331588149,0.00427958322689,0.00406026747078,1823.62207031,2233558.75,-0.0386299006641,3639823.0,12.728415489200001,1.0,1.12503159046,440.254241943,9.31323242188,8.53634262085,2.48405194283,0.14347480237500002,0.138402149081,26.6275234222,0.4648170769210001,0.47490349412,10.049382209800001,8.95473480225,0.173438325524,0.173380166292,-0.185357272625,-0.247840821743,0.201387196779,0.193982556462,2.51111507416,2.28624916077,29.9258499146,24.0849819183,562.3435058590001,0.0602347478271,0.056609444320199986,1646.59216309,1663.06213379
449,2408,2408,2408,2716.0,Turin Brakes,Dark On Fire,01 - Last Chance,0.139027222991,0.13204883039,17.1212425232,16.0,-5.44076828035e-09,-4.48235448758e-09,0.0222323462367,0.0183608569205,0.00229589594528,7.49904823303,7.513631343839999,0.06864976137880001,0.0633980631828,0.00407891906798,0.00423237867653,1648.42773438,3002871.75,-0.0791570991278,3982648.5,13.2516584396,1.0,1.06604886055,440.763122559,9.65777587891,8.85128211975,2.56120753288,0.139027222991,0.13204883039,22.410312652600002,0.461410552263,0.466933965683,9.781055450439998,8.52173995972,0.17642822861699994,0.164809644222,0.374406665564,0.325666904449,0.185088843107,0.185497909784,2.35978865623,2.2587325573,24.091928482100002,21.0808010101,234.618759155,0.231910228729,0.178166210651,1475.72131348,1386.8503418
450,2411,2411,2411,2719.0,Turin Brakes,Dark On Fire,03 - Something In My Eye,0.145990908146,0.138584122062,21.3754673004,20.0,-6.645065830919999e-09,-5.34080601966e-09,0.0269785393029,0.0215842258185,0.00302474317141,7.42828226089,7.43401145935,0.0758074373007,0.0632700249553,0.00489926338196,0.00458887591958,1398.48242188,1399667.875,-0.0347319506109,3410746.0,12.9055757523,1.0,1.0675252676,439.238189697,9.11806488037,8.53136348724,2.71114325523,0.145990908146,0.138584122062,22.861652374299997,0.466023415327,0.471960097551,8.297587394710003,7.141011238099999,0.1705532372,0.175978168845,0.0201362576336,0.0176928415895,0.207827344537,0.198603123426,2.61418151855,2.60602235794,23.4945240021,20.7516708374,218.350906372,0.00103185861371,0.00103068281896,1463.58288574,1451.07946777
451,2427,2427,2427,2735.0,Avril Lavigne - Let Go,0,Avril Lavigne - Let Go - 06 - Unwanted,0.118307046592,0.102813787758,28.5072879791,34.0,-8.17873946346e-09,-7.89373810761e-09,0.0337862148881,0.0335487648845,0.00626313081011,7.852408885960001,7.929046630860001,0.089718028903,0.0845734700561,0.00534973293543,0.00572105776519,2209.1652832,3473803.25,-0.5348450541499999,4735558.0,11.308634758,0.0,1.04154038429,434.193115234,10.983340263399999,10.0850629807,2.52378630638,0.118307046592,0.102813787758,35.481155395500004,0.4788864254950001,0.486707270145,7.899661540989999,6.65670824051,0.134287402034,0.127889558673,-0.38150036335,-0.49849832058,0.17825295031100002,0.163520395756,3.14528036118,2.59749102592,34.890335083000004,30.231090545700003,711.464050293,0.053398683667199985,0.050537776202,2046.70715332,2173.24047852
452,2431,2431,2431,2739.0,Avril Lavigne - Let Go,0,Avril Lavigne - Let Go - 05 - Mobile,0.097112596035,0.0840043202043,26.4345417023,31.0,-5.51552226113e-09,-5.59679147472e-09,0.0235652253032,0.0245296228677,0.006177540868520001,7.862203121189999,7.91728687286,0.077886223793,0.073921918869,0.00442082528025,0.00489196693525,2693.57055664,3388235.75,-0.0477443113923,4868536.0,12.461072921800001,1.0,1.08766889572,441.782684326,8.86249256134,8.129764556880001,2.2557148933400004,0.097112596035,0.0840043202043,37.9957923889,0.478432953358,0.484332978725,8.19711971283,6.99480009079,0.132926985621,0.127670422196,-0.301819324493,-0.354573816061,0.150541454554,0.136589378119,2.59888982773,1.99164521694,42.7702789307,39.7841835022,786.365112305,0.0831936001778,0.07627220451830001,2113.69189453,2234.95922852
453,2435,2435,2435,2743.0,Avril Lavigne - Let Go,0,Avril Lavigne - Let Go - 01 - Losing Grip,0.120326675475,0.103480651975,25.228170394899998,25.0,-6.87511203523e-09,-6.3134955041699994e-09,0.028744481504,0.0271421782672,0.0058568534441300005,7.72015666962,7.81040763855,0.0897328779101,0.0825754627585,0.00498258834705,0.00514588924125,2298.1394043,3997602.75,-0.226398810744,4527222.5,11.996541023299999,0.0,1.16935122013,434.193115234,9.95097446442,8.926313400269999,2.4571280479400004,0.120326675475,0.103480651975,33.916625976599995,0.475454866886,0.483947604895,8.79245758057,7.5283694267299985,0.14825721085100002,0.13972337544000002,-0.164312258363,-0.237368106842,0.181755334139,0.164192125201,2.63435220718,2.13148140907,38.1001739502,33.564125061,890.077941895,0.0472075343132,0.0449780523777,2015.44750977,2123.28051758
454,2436,2436,2436,2744.0,Avril Lavigne - Let Go,0,Avril Lavigne - Let Go - 02 - Complicated,0.172875776887,0.16860923171,16.3634719849,14.0,-7.24427806631e-09,-5.970979710670001e-09,0.0295969117433,0.0245526432991,0.0033084151800700005,7.42138767242,7.43662834167,0.0853653177619,0.0717803910375,0.00495038041845,0.00489426171407,1684.18457031,4060228.75,-0.968213200569,4690594.0,13.130357742300001,0.0,1.34681606293,434.193115234,12.581346511800001,11.8428077698,2.48497104645,0.172875776887,0.16860923171,23.713941574099998,0.445422977209,0.457818806171,10.820066452,9.61942005157,0.174347400665,0.17039261758299998,0.304139107466,0.293617337942,0.213479176164,0.211272165179,2.7967388629900003,2.23141646385,27.5550670624,19.7826557159,890.008972168,0.0629433766007,0.0589857362211,1513.74438477,1334.39538574
455,2440,2440,2440,2748.0,Malcolm Middleton,Into the Woods,09 - Malcolm Middleton - Burst Noel,0.283958286047,0.268154174089,8.88254165649,8.0,-1.0318486509700001e-08,-9.83621539774e-09,0.040196146816,0.0383279919624,0.00034283450804699995,6.03995323181,5.98957157135,0.0678799524903,0.054212808609,0.005773255135859999,0.0061149946413900005,579.668457031,1679268.625,-0.136988550425,2934557.5,15.755917549100001,0.0,0.919979453087,442.293365479,12.1518220901,11.4070186615,3.07089686394,0.283958286047,0.268154174089,8.147834777829999,0.38038700819,0.387846678495,11.7905797958,11.2430419922,0.232511252165,0.223835125566,1.48246479034,1.40950942039,0.399830192327,0.385933816433,2.83941102028,2.3897857666,7.108746051789999,3.92767763138,186.434204102,0.07527933269739999,0.069610260427,477.48767089800003,325.688964844
456,2443,2443,2443,2751.0,Malcolm Middleton,Into the Woods,12 - Malcolm Middleton - New Heart,0.08759448677300001,0.0691566541791,33.5894165039,36.0,-1.02773904942e-08,-1.03435606746e-08,0.0430743359029,0.0437969230115,0.00829710718244,7.91175699234,8.0445022583,0.112114287913,0.109230272472,0.00624007359147,0.00653671985492,2395.87573242,4204079.0,-0.078085206449,5308419.0,11.795154571500001,1.0,0.995491802692,440.763122559,7.6515707969700015,6.975086212160001,2.34050869942,0.08759448677300001,0.0691566541791,36.6732711792,0.472011834383,0.478906750679,6.5653719902,5.8301115036,0.121255628765,0.103071071208,-0.0547670461237,-0.0309349391609,0.16034831106699998,0.143984466791,2.4282848835,2.3908290863,34.067363739,28.783420562699998,597.096740723,0.0459972880781,0.0438813604414,1793.86621094,1736.78955078
457,2444,2444,2444,2752.0,Malcolm Middleton,Into the Woods,11 - Malcolm Middleton - Solemn Thirsty,0.102743588388,0.0961563438177,24.421257019000002,24.0,-7.867352103120001e-09,-6.89423718114e-09,0.0319625921547,0.0283219143748,0.00441842107102,7.73564624786,7.77797794342,0.0875589847565,0.0816756486893,0.00527513679117,0.00525653269142,1592.02502441,2494165.5,-0.006962151732300001,4311822.5,10.703697204600001,1.0,1.02975642681,434.193115234,8.369584083560001,7.7069311142,1.8941681385,0.102743588388,0.0961563438177,25.346181869499997,0.473789662123,0.477716714144,6.35414552689,5.57445383072,0.13241763413,0.125040307641,0.0828493088484,0.0704348012805,0.1750523597,0.170885339379,2.68640017509,2.5188908577,25.5804748535,21.2435340881,397.204956055,0.0300528835505,0.0291469208896,1431.703125,1327.88208008
458,2454,2454,2454,2762.0,Drist,Orchids And Ammunation,02-drist_-_the_scalpel-fkk,0.08853248506780001,0.0808597803116,30.6452980042,33.0,-8.72912231387e-09,-6.9833911986399995e-09,0.0359584912658,0.0292061790824,0.00690055685118,8.02747249603,8.04170703888,0.110848717391,0.09466676414010004,0.00565743120387,0.00533796148375,2132.79199219,2251262.25,0.101566337049,4809814.0,10.328844070399999,0.0,1.3395190239,434.193115234,8.93633270264,7.87293243408,2.06727170944,0.08853248506780001,0.0808597803116,36.2256965637,0.479916810989,0.483939498663,7.3556542396500015,6.166315555569999,0.122919976711,0.120745517313,-0.126089707017,-0.146622017026,0.15061634779000002,0.140666902065,2.75925445557,2.29691004753,34.124244689899996,33.2544517517,265.85910034200003,0.000644911662675,0.000644544081297,1984.06994629,2038.98217773
459,2468,2468,2468,2777.0,The Unseen,Internal Salvation,02 Such Tragedy,0.0876595973969,0.0799607336521,34.8239822388,37.0,-7.1220713771e-09,-5.89585980038e-09,0.0301122087985,0.0258886571974,0.00626349775121,8.051040649410004,8.058130264279999,0.110697411001,0.104529038072,0.00520900217816,0.00502565689385,2568.81713867,2637285.25,0.429115444422,4604236.5,11.368288993800002,1.0,1.3735686540600005,440.254241943,8.40790176392,7.34499454498,2.12940192223,0.0876595973969,0.0799607336521,36.7285385132,0.484667271376,0.488000959158,7.02251291275,5.89695215225,0.1297621876,0.128388494253,-0.08141377568239999,-0.136397540569,0.131181046367,0.120986878872,2.18471837044,2.01034879684,40.9486351013,39.0010147095,446.694732666,0.0005038629751650001,0.000503593590111,2095.02905273,2127.45068359
460,2472,2472,2472,2781.0,The Unseen,Internal Salvation,13 Talking Bombs,0.106485806406,0.0752151831985,33.258457183800004,35.0,-7.12393344315e-09,-5.92124971277e-09,0.0298712346703,0.0255136881024,0.00651353877038,7.8128900527999985,8.02935791016,0.10573746264,0.0990847870708,0.00515904230997,0.00498912855983,2453.51196289,2467140.75,-0.0375022850931,4612505.5,10.6417264938,1.0,1.22300064564,441.272583008,8.544330596919997,7.080762863160001,2.15089654922,0.106485806406,0.0752151831985,35.361541748,0.472059935331,0.486231416464,7.254042625429999,5.64811229706,0.14244741201400002,0.12397082895,0.00588743388653,-0.188457861543,0.161794170737,0.122542761266,2.19108271599,1.99250638485,37.779403686500004,38.351924896199996,385.660797119,0.0314502902329,0.0304620042443,2019.71386719,2153.078125
461,2475,2475,2475,2784.0,The Unseen,Explode,the unseen-fed up,0.0993509367108,0.0954884514213,34.638057708699996,35.0,-8.78933903437e-09,-8.31630231346e-09,0.035975713282800005,0.0342540070415,0.006324026267979999,7.9146704673800015,7.920456409450001,0.112081237137,0.109868012369,0.00577095756307,0.005780877079810001,1724.9050292999998,1111101.0,0.0149325467646,4236376.5,10.1066141129,1.0,1.30192923546,443.316436768,8.27785968781,7.69903182983,2.38166427612,0.0993509367108,0.0954884514213,30.7296638489,0.480858743191,0.484577983618,6.8862080574,5.7590975761399985,0.134764656425,0.13136857748,0.00564016634598,-0.049548856914,0.160308271646,0.154716163874,2.54712986946,2.3792872428900003,29.7765579224,28.537033081100002,162.341110229,0.0136393876746,0.0134535003453,1843.05383301,1831.43432617
462,2479,2479,2479,2788.0,The Unseen,Explode,the unseen-new world disorder,0.102307654917,0.0972918123007,29.1832141876,32.0,-8.61065529989e-09,-8.67059846144e-09,0.0353518202901,0.0357471294701,0.00782714225352,7.94903707504,7.93114805222,0.1066185534,0.109854765236,0.0055232373997600006,0.005905526690189999,2268.42382812,9300271.0,0.0117847938091,4478259.0,10.210849762,1.0,0.966837525368,441.01779174800004,9.22010803223,8.29579353333,2.48924541473,0.102307654917,0.0972918123007,32.7426681519,0.4787300527100001,0.48361235857,8.66511440277,7.322353363039999,0.135344296694,0.134659662843,0.31722125411,0.26098126173,0.158640995622,0.15263807773600002,2.22153735161,1.96091270447,32.835830688499996,29.9504375458,344.319122314,0.0817745774984,0.0750876963139,1769.0020752,1683.38696289
